Drop,Horizontal_Break,Induced_Vertical_Break,Pitch_Type,Pitch_Vel,In_Play,Spin,sword_num,batters::k_percent,batters::bb_percent,batters::woba,batters::xwoba,batters::sweet_spot_percent,batters::barrel_batted_rate,batters::hard_hit_percent,batters::avg_best_speed,batters::avg_hyper_speed,batters::whiff_percent,batters::swing_percent
16,8,17,4-Seam Fastball,90.6,1,2110,0,15.8,5.4,.332,.375,35.9,9.9,49.5,102.456496471,95.829503934,18.8,51.5
18,8,15,4-Seam Fastball,90.7,0,1997,0,15.8,5.4,.332,.375,35.9,9.9,49.5,102.456496471,95.829503934,18.8,51.5
68,4,-16,Curveball,72.1,0,1842,0,15.8,5.4,.332,.375,35.9,9.9,49.5,102.456496471,95.829503934,18.8,51.5
18,4,15,4-Seam Fastball,90.4,1,1965,0,,,,,,,,,,,
16,5,17,4-Seam Fastball,91.0,0,2041,0,,,,,,,,,,,
33,5,5,Cutter,84.9,1,1916,0,10.4,6,.339,.363,34.9,10,56.5,102.956821442,96.484927644,18.4,47.2
31,1,6,Cutter,85.6,0,2027,0,,,,,,,,,,,
67,4,-12,Curveball,70.6,0,1663,0,,,,,,,,,,,
16,5,17,4-Seam Fastball,90.4,0,2040,0,,,,,,,,,,,
33,6,5,Cutter,84.7,0,1927,0,,,,,,,,,,,
38,15,3,Changeup,82.3,0,1522,0,,,,,,,,,,,
30,3,6,Cutter,86.3,0,1883,0,,,,,,,,,,,
28,3,9,Cutter,85.7,0,1986,0,,,,,,,,,,,
41,6,-2,Slider,84.5,0,2810,0,,,,,,,,,,,
58,7,-16,Curveball,81.1,0,2863,0,,,,,,,,,,,
20,5,13,4-Seam Fastball,91.5,0,2737,0,,,,,,,,,,,
20,5,12,4-Seam Fastball,92.7,0,2856,0,,,,,,,,,,,
61,9,-15,Curveball,78.2,0,2619,0,,,,,,,,,,,
22,6,10,Sinker,92.1,0,2689,0,11.1,4.2,.332,.299,35.5,2.3,27.3,96.518281835,92.383054147,14.9,55
41,5,-3,Slider,85.3,0,2812,0,11.1,4.2,.332,.299,35.5,2.3,27.3,96.518281835,92.383054147,14.9,55
53,8,-11,Curveball,81.0,0,2746,0,11.1,4.2,.332,.299,35.5,2.3,27.3,96.518281835,92.383054147,14.9,55
52,7,-10,Curveball,80.5,0,2706,0,11.1,4.2,.332,.299,35.5,2.3,27.3,96.518281835,92.383054147,14.9,55
24,1,7,4-Seam Fastball,93.5,1,2661,0,,,,,,,,,,,
14,14,15,4-Seam Fastball,97.7,1,2383,0,8.9,8,.352,.326,39.1,2.3,22.9,95.20812881,91.632175777,9,41
15,14,14,4-Seam Fastball,97.1,0,2347,0,8.9,8,.352,.326,39.1,2.3,22.9,95.20812881,91.632175777,9,41
39,2,0,Slider,83.8,0,2476,0,8.9,8,.352,.326,39.1,2.3,22.9,95.20812881,91.632175777,9,41
32,14,4,Splitter,87.0,0,1622,0,8.9,8,.352,.326,39.1,2.3,22.9,95.20812881,91.632175777,9,41
13,9,16,4-Seam Fastball,98.0,0,2294,0,8.9,8,.352,.326,39.1,2.3,22.9,95.20812881,91.632175777,9,41
12,12,16,4-Seam Fastball,97.8,0,2309,0,8.9,8,.352,.326,39.1,2.3,22.9,95.20812881,91.632175777,9,41
14,12,15,4-Seam Fastball,96.2,0,2291,0,8.9,8,.352,.326,39.1,2.3,22.9,95.20812881,91.632175777,9,41
30,12,7,Splitter,85.5,1,1794,0,,,,,,,,,,,
33,17,5,Splitter,85.5,0,1688,0,,,,,,,,,,,
29,13,9,Splitter,84.4,0,1720,0,,,,,,,,,,,
47,0,-5,Slider,80.4,0,2344,0,,,,,,,,,,,
37,14,1,Splitter,84.2,0,1720,0,31.1,6.4,.290,.300,30.6,10,41.9,101.573847215,95.066671519,41.5,59.4
32,16,6,Splitter,85.0,0,1674,0,31.1,6.4,.290,.300,30.6,10,41.9,101.573847215,95.066671519,41.5,59.4
14,12,16,4-Seam Fastball,95.4,0,2352,0,31.1,6.4,.290,.300,30.6,10,41.9,101.573847215,95.066671519,41.5,59.4
35,13,6,Splitter,80.8,0,1610,0,31.1,6.4,.290,.300,30.6,10,41.9,101.573847215,95.066671519,41.5,59.4
23,8,9,Sinker,93.3,1,2606,0,,,,,,,,,,,
39,3,-2,Slider,86.4,0,2858,0,,,,,,,,,,,
18,11,15,Sinker,92.5,0,2695,0,,,,,,,,,,,
41,5,-2,Slider,85.3,0,2886,0,,,,,,,,,,,
40,5,-2,Slider,85.5,0,2825,0,,,,,,,,,,,
19,14,11,Sinker,94.3,0,2650,0,,,,,,,,,,,
39,5,-1,Slider,84.5,0,2790,0,,,,,,,,,,,
17,13,13,Sinker,95.2,0,2673,0,,,,,,,,,,,
18,11,12,Sinker,95.4,0,2580,0,,,,,,,,,,,
19,14,11,Sinker,95.2,1,2620,0,15.8,5.4,.332,.375,35.9,9.9,49.5,102.456496471,95.829503934,18.8,51.5
18,13,13,Sinker,94.9,0,2555,0,15.8,5.4,.332,.375,35.9,9.9,49.5,102.456496471,95.829503934,18.8,51.5
13,13,16,4-Seam Fastball,96.7,0,2361,0,,,,,,,,,,,
12,11,16,4-Seam Fastball,97.1,0,2243,0,,,,,,,,,,,
32,15,8,Splitter,83.2,0,1688,0,,,,,,,,,,,
33,16,4,Splitter,85.9,0,1796,0,,,,,,,,,,,
37,15,4,Splitter,82.3,0,1649,0,,,,,,,,,,,
29,12,9,Splitter,85.1,1,1624,0,,,,,,,,,,,
32,13,8,Splitter,82.8,0,1594,0,,,,,,,,,,,
14,5,17,4-Seam Fastball,93.7,1,2290,0,,,,,,,,,,,
16,7,16,4-Seam Fastball,92.5,0,2216,0,,,,,,,,,,,
42,7,-5,Slider,86.5,1,2902,0,,,,,,,,,,,
42,6,-5,Slider,85.2,1,2781,0,,,,,,,,,,,
38,5,-1,Slider,86.0,0,2757,0,,,,,,,,,,,
40,6,-3,Slider,85.9,0,2863,0,,,,,,,,,,,
26,1,6,4-Seam Fastball,93.7,0,2733,0,,,,,,,,,,,
57,5,-17,Curveball,82.6,0,2814,0,,,,,,,,,,,
57,7,-18,Curveball,83.9,0,2951,0,,,,,,,,,,,
15,1,14,4-Seam Fastball,95.5,0,2876,0,,,,,,,,,,,
39,4,-3,Slider,87.1,0,2920,0,,,,,,,,,,,
57,2,-17,Curveball,82.6,0,2937,0,,,,,,,,,,,
58,8,-16,Curveball,81.4,0,2866,0,,,,,,,,,,,
39,5,-3,Slider,86.7,0,2746,0,,,,,,,,,,,
38,5,-2,Slider,86.8,0,2751,0,,,,,,,,,,,
41,5,-2,Slider,83.9,0,2724,0,,,,,,,,,,,
19,6,13,4-Seam Fastball,92.3,0,2648,0,,,,,,,,,,,
29,15,8,Splitter,86.0,1,1762,0,17.6,11.4,.307,.305,29.7,5.9,44.1,100.877256931,94.584095248,23.3,44.3
31,11,7,Splitter,85.0,0,1737,0,17.6,11.4,.307,.305,29.7,5.9,44.1,100.877256931,94.584095248,23.3,44.3
33,12,3,Splitter,87.3,0,1724,0,17.6,11.4,.307,.305,29.7,5.9,44.1,100.877256931,94.584095248,23.3,44.3
14,13,15,4-Seam Fastball,97.0,0,2459,0,17.6,11.4,.307,.305,29.7,5.9,44.1,100.877256931,94.584095248,23.3,44.3
14,11,16,4-Seam Fastball,96.4,0,2373,0,17.6,11.4,.307,.305,29.7,5.9,44.1,100.877256931,94.584095248,23.3,44.3
10,12,19,4-Seam Fastball,96.9,1,2386,0,,,,,,,,,,,
32,15,6,Splitter,85.2,0,1719,0,,,,,,,,,,,
32,15,7,Splitter,84.5,0,1640,0,,,,,,,,,,,
12,13,18,4-Seam Fastball,95.0,0,2340,0,,,,,,,,,,,
31,14,9,Splitter,83.4,0,1585,0,,,,,,,,,,,
33,14,7,Splitter,82.7,1,1547,0,25.2,9.6,.316,.309,36,10.6,40.4,99.598802099,94.074600062,27.7,47.2
33,12,5,Splitter,84.8,1,1641,0,8.9,8,.352,.326,39.1,2.3,22.9,95.20812881,91.632175777,9,41
41,1,0,Slider,81.3,0,2141,0,8.9,8,.352,.326,39.1,2.3,22.9,95.20812881,91.632175777,9,41
29,9,12,Changeup,81.1,1,1886,0,,,,,,,,,,,
54,10,-9,Curveball,77.4,0,2477,0,,,,,,,,,,,
27,13,13,Changeup,82.0,1,1767,0,11.1,4.2,.332,.299,35.5,2.3,27.3,96.518281835,92.383054147,14.9,55
44,15,-3,Sweeper,81.8,0,2649,0,11.1,4.2,.332,.299,35.5,2.3,27.3,96.518281835,92.383054147,14.9,55
36,8,1,Cutter,85.8,0,2595,0,11.1,4.2,.332,.299,35.5,2.3,27.3,96.518281835,92.383054147,14.9,55
51,9,-7,Curveball,78.3,1,2582,0,,,,,,,,,,,
52,9,-8,Curveball,78.6,0,2461,0,,,,,,,,,,,
45,17,-4,Sweeper,81.5,0,2596,0,,,,,,,,,,,
20,5,12,4-Seam Fastball,91.8,0,2201,0,,,,,,,,,,,
14,11,16,4-Seam Fastball,96.1,1,2368,0,,,,,,,,,,,
13,12,18,4-Seam Fastball,95.1,1,2364,0,31.1,6.4,.290,.300,30.6,10,41.9,101.573847215,95.066671519,41.5,59.4
41,2,-1,Slider,82.3,0,2355,0,31.1,6.4,.290,.300,30.6,10,41.9,101.573847215,95.066671519,41.5,59.4
12,10,17,4-Seam Fastball,97.4,1,2408,0,,,,,,,,,,,
32,15,5,Splitter,86.1,0,1782,0,,,,,,,,,,,
12,8,18,4-Seam Fastball,95.5,0,2336,0,,,,,,,,,,,
18,9,16,4-Seam Fastball,90.2,0,2187,0,,,,,,,,,,,
36,6,2,Cutter,85.0,0,2848,0,,,,,,,,,,,
40,10,0,Cutter,82.5,0,2805,0,,,,,,,,,,,
15,5,15,4-Seam Fastball,94.1,0,2308,0,,,,,,,,,,,
38,11,0,Cutter,84.7,0,2759,0,,,,,,,,,,,
33,5,4,Cutter,85.0,0,2637,0,,,,,,,,,,,
31,4,5,Cutter,86.7,0,2549,0,,,,,,,,,,,
14,5,17,4-Seam Fastball,94.1,0,2330,0,,,,,,,,,,,
15,4,16,4-Seam Fastball,93.5,0,2279,0,,,,,,,,,,,
23,16,9,Sinker,92.4,0,2344,0,,,,,,,,,,,
19,11,13,Sinker,93.3,0,2181,0,,,,,,,,,,,
26,15,7,Sinker,91.6,0,2077,0,,,,,,,,,,,
24,13,9,Sinker,92.1,0,2187,0,,,,,,,,,,,
22,13,10,Sinker,91.9,1,2182,0,15.8,5.4,.332,.375,35.9,9.9,49.5,102.456496471,95.829503934,18.8,51.5
37,6,1,Cutter,85.6,1,2630,0,,,,,,,,,,,
40,11,0,Cutter,83.7,0,2622,0,,,,,,,,,,,
50,13,-7,Sweeper,79.9,0,2559,0,,,,,,,,,,,
30,3,8,Cutter,84.9,0,2510,0,,,,,,,,,,,
24,8,13,Splitter,86.1,1,1551,0,,,,,,,,,,,
30,16,8,Splitter,85.4,0,1501,0,,,,,,,,,,,
34,15,2,Splitter,87.3,0,1618,0,,,,,,,,,,,
34,15,4,Splitter,84.5,0,1531,0,,,,,,,,,,,
35,12,2,Splitter,85.6,1,1716,0,,,,,,,,,,,
11,12,18,4-Seam Fastball,98.4,0,2486,0,,,,,,,,,,,
12,9,18,4-Seam Fastball,96.9,0,2373,0,,,,,,,,,,,
12,11,18,4-Seam Fastball,95.8,0,2333,0,,,,,,,,,,,
29,17,9,Splitter,84.3,0,1741,0,,,,,,,,,,,
30,13,8,Splitter,85.6,0,1606,0,,,,,,,,,,,
11,9,19,4-Seam Fastball,95.7,0,2337,0,17.6,11.4,.307,.305,29.7,5.9,44.1,100.877256931,94.584095248,23.3,44.3
31,17,6,Splitter,85.7,0,1803,0,17.6,11.4,.307,.305,29.7,5.9,44.1,100.877256931,94.584095248,23.3,44.3
12,10,17,4-Seam Fastball,97.0,0,2295,0,17.6,11.4,.307,.305,29.7,5.9,44.1,100.877256931,94.584095248,23.3,44.3
15,8,16,4-Seam Fastball,94.9,0,2270,0,17.6,11.4,.307,.305,29.7,5.9,44.1,100.877256931,94.584095248,23.3,44.3
29,11,9,Splitter,84.8,0,1571,0,17.6,11.4,.307,.305,29.7,5.9,44.1,100.877256931,94.584095248,23.3,44.3
18,9,14,4-Seam Fastball,91.8,0,2056,0,17.6,11.4,.307,.305,29.7,5.9,44.1,100.877256931,94.584095248,23.3,44.3
14,9,17,4-Seam Fastball,94.0,0,2215,0,17.6,11.4,.307,.305,29.7,5.9,44.1,100.877256931,94.584095248,23.3,44.3
15,8,15,4-Seam Fastball,95.0,0,2228,0,10.9,8.6,.386,.359,37.8,8,39.8,99.75961816,94.104388715,16.3,46.9
28,14,13,Changeup,81.9,1,1947,0,,,,,,,,,,,
21,10,10,Sinker,93.9,0,2063,0,,,,,,,,,,,
18,6,13,4-Seam Fastball,94.3,1,2159,0,,,,,,,,,,,
29,11,13,Changeup,81.3,0,1864,0,,,,,,,,,,,
18,11,12,Sinker,94.6,1,2085,0,,,,,,,,,,,
31,13,11,Changeup,80.4,0,1711,0,,,,,,,,,,,
27,8,16,Changeup,79.7,0,1686,0,,,,,,,,,,,
23,15,8,Sinker,92.7,0,1984,0,,,,,,,,,,,
30,12,6,Splitter,86.7,0,1741,0,25.2,9.6,.316,.309,36,10.6,40.4,99.598802099,94.074600062,27.7,47.2
13,12,16,4-Seam Fastball,97.3,0,2255,0,25.2,9.6,.316,.309,36,10.6,40.4,99.598802099,94.074600062,27.7,47.2
12,12,19,4-Seam Fastball,95.0,0,2321,0,25.2,9.6,.316,.309,36,10.6,40.4,99.598802099,94.074600062,27.7,47.2
42,4,-1,Slider,81.9,0,2314,0,25.2,9.6,.316,.309,36,10.6,40.4,99.598802099,94.074600062,27.7,47.2
14,10,16,4-Seam Fastball,96.2,1,2299,0,8.9,8,.352,.326,39.1,2.3,22.9,95.20812881,91.632175777,9,41
15,8,15,4-Seam Fastball,95.6,0,2236,0,8.9,8,.352,.326,39.1,2.3,22.9,95.20812881,91.632175777,9,41
12,7,18,4-Seam Fastball,96.6,1,2337,0,,,,,,,,,,,
15,12,15,4-Seam Fastball,94.8,0,2254,0,,,,,,,,,,,
16,11,17,4-Seam Fastball,91.3,0,2206,0,,,,,,,,,,,
42,17,-3,Sweeper,83.2,1,2712,0,11.1,4.2,.332,.299,35.5,2.3,27.3,96.518281835,92.383054147,14.9,55
52,11,-10,Curveball,80.6,0,2799,0,,,,,,,,,,,
42,20,-4,Sweeper,85.2,0,2906,0,,,,,,,,,,,
16,4,14,4-Seam Fastball,94.9,0,2389,0,,,,,,,,,,,
42,20,-2,Sweeper,83.3,0,2949,0,,,,,,,,,,,
40,18,-1,Sweeper,84.4,0,2842,0,,,,,,,,,,,
43,16,-3,Sweeper,82.6,0,2747,0,,,,,,,,,,,
22,12,8,Sinker,95.6,0,2343,0,14.1,13.5,.361,.415,34.5,15.1,54.6,106.073759492,97.884805678,22.3,41.9
20,11,10,Sinker,95.1,0,2338,0,14.1,13.5,.361,.415,34.5,15.1,54.6,106.073759492,97.884805678,22.3,41.9
39,12,-2,Cutter,85.6,0,2755,0,14.1,13.5,.361,.415,34.5,15.1,54.6,106.073759492,97.884805678,22.3,41.9
43,14,-4,Sweeper,84.7,0,2908,0,14.1,13.5,.361,.415,34.5,15.1,54.6,106.073759492,97.884805678,22.3,41.9
28,10,9,Cutter,87.3,0,2791,0,14.1,13.5,.361,.415,34.5,15.1,54.6,106.073759492,97.884805678,22.3,41.9
41,15,-2,Sweeper,83.9,1,2696,0,,,,,,,,,,,
28,10,11,Changeup,83.3,0,1926,0,,,,,,,,,,,
21,13,9,Sinker,94.6,0,2209,0,,,,,,,,,,,
37,16,0,Sweeper,85.1,0,2625,0,,,,,,,,,,,
31,14,9,Changeup,82.9,0,2056,0,,,,,,,,,,,
17,7,13,4-Seam Fastball,95.2,0,2184,0,,,,,,,,,,,
26,14,12,Changeup,84.2,0,2044,0,,,,,,,,,,,
30,10,10,Changeup,82.1,0,1945,0,,,,,,,,,,,
39,15,-1,Sweeper,85.0,0,2777,0,15.8,5.4,.332,.375,35.9,9.9,49.5,102.456496471,95.829503934,18.8,51.5
45,10,-4,Curveball,81.5,0,2711,0,15.8,5.4,.332,.375,35.9,9.9,49.5,102.456496471,95.829503934,18.8,51.5
19,11,11,Sinker,94.7,0,2245,0,15.8,5.4,.332,.375,35.9,9.9,49.5,102.456496471,95.829503934,18.8,51.5
23,14,7,Sinker,94.6,0,2274,0,15.8,5.4,.332,.375,35.9,9.9,49.5,102.456496471,95.829503934,18.8,51.5
17,7,16,4-Seam Fastball,91.9,1,2294,0,,,,,,,,,,,
37,7,2,Cutter,84.3,0,2719,0,,,,,,,,,,,
31,2,6,Cutter,86.1,0,2657,0,,,,,,,,,,,
27,5,14,Changeup,81.8,0,1992,0,,,,,,,,,,,
55,10,-10,Curveball,78.4,0,2659,0,,,,,,,,,,,
31,13,11,Changeup,80.6,1,1846,0,,,,,,,,,,,
54,8,-8,Curveball,77.2,0,2536,0,,,,,,,,,,,
16,6,15,4-Seam Fastball,95.1,0,2224,0,,,,,,,,,,,
52,14,-6,Curveball,76.7,0,2656,0,,,,,,,,,,,
19,8,12,4-Seam Fastball,93.8,0,2290,0,,,,,,,,,,,
34,14,4,Splitter,85.1,0,1514,0,31.1,6.4,.290,.300,30.6,10,41.9,101.573847215,95.066671519,41.5,59.4
13,12,16,4-Seam Fastball,96.8,0,2251,0,31.1,6.4,.290,.300,30.6,10,41.9,101.573847215,95.066671519,41.5,59.4
17,14,13,4-Seam Fastball,95.5,0,2261,0,31.1,6.4,.290,.300,30.6,10,41.9,101.573847215,95.066671519,41.5,59.4
32,14,6,Splitter,84.3,1,1742,0,,,,,,,,,,,
27,10,12,Splitter,83.4,0,1752,0,,,,,,,,,,,
15,10,15,4-Seam Fastball,95.5,1,2300,0,,,,,,,,,,,
16,11,16,4-Seam Fastball,92.8,0,2237,0,,,,,,,,,,,
30,16,10,Splitter,83.1,0,1759,0,,,,,,,,,,,
14,10,17,4-Seam Fastball,94.8,0,2309,0,,,,,,,,,,,
15,11,17,4-Seam Fastball,93.1,0,2300,0,,,,,,,,,,,
17,9,15,4-Seam Fastball,92.5,0,2192,0,,,,,,,,,,,
31,14,7,Splitter,84.5,0,1869,0,,,,,,,,,,,
17,10,15,4-Seam Fastball,92.8,0,2198,0,,,,,,,,,,,
41,3,0,Slider,81.3,0,2274,0,,,,,,,,,,,
51,7,-8,Curveball,79.9,0,2693,0,,,,,,,,,,,
34,12,8,Changeup,80.6,0,1990,0,,,,,,,,,,,
54,11,-9,Curveball,78.7,0,2661,0,,,,,,,,,,,
22,15,8,Sinker,95.1,1,2269,0,11.1,4.2,.332,.299,35.5,2.3,27.3,96.518281835,92.383054147,14.9,55
37,5,1,Cutter,85.4,0,2709,0,11.1,4.2,.332,.299,35.5,2.3,27.3,96.518281835,92.383054147,14.9,55
29,4,8,Cutter,86.2,0,2716,0,11.1,4.2,.332,.299,35.5,2.3,27.3,96.518281835,92.383054147,14.9,55
46,19,-6,Sweeper,83.0,0,2682,0,,,,,,,,,,,
34,9,4,Cutter,84.8,0,2681,0,,,,,,,,,,,
34,6,4,Cutter,84.8,0,2581,0,,,,,,,,,,,
31,5,5,Cutter,85.6,0,2584,0,,,,,,,,,,,
44,19,-3,Sweeper,81.3,0,2569,0,,,,,,,,,,,
55,6,-9,Curveball,77.3,0,2283,0,,,,,,,,,,,
11,12,18,4-Seam Fastball,96.9,0,2393,0,17.6,11.4,.307,.305,29.7,5.9,44.1,100.877256931,94.584095248,23.3,44.3
13,12,15,4-Seam Fastball,97.4,0,2256,0,17.6,11.4,.307,.305,29.7,5.9,44.1,100.877256931,94.584095248,23.3,44.3
28,9,9,Splitter,85.5,0,1688,0,17.6,11.4,.307,.305,29.7,5.9,44.1,100.877256931,94.584095248,23.3,44.3
33,13,4,Splitter,86.0,0,1826,0,17.6,11.4,.307,.305,29.7,5.9,44.1,100.877256931,94.584095248,23.3,44.3
33,13,4,Splitter,85.7,0,1741,0,17.6,11.4,.307,.305,29.7,5.9,44.1,100.877256931,94.584095248,23.3,44.3
29,12,8,Splitter,85.9,0,1763,0,17.6,11.4,.307,.305,29.7,5.9,44.1,100.877256931,94.584095248,23.3,44.3
14,9,16,4-Seam Fastball,95.5,1,2364,0,10.9,8.6,.386,.359,37.8,8,39.8,99.75961816,94.104388715,16.3,46.9
13,8,17,4-Seam Fastball,95.2,1,2326,0,25.2,9.6,.316,.309,36,10.6,40.4,99.598802099,94.074600062,27.7,47.2
15,11,15,4-Seam Fastball,96.8,0,2370,0,25.2,9.6,.316,.309,36,10.6,40.4,99.598802099,94.074600062,27.7,47.2
33,14,5,Splitter,85.9,0,1633,0,25.2,9.6,.316,.309,36,10.6,40.4,99.598802099,94.074600062,27.7,47.2
13,14,17,4-Seam Fastball,95.6,0,2338,0,25.2,9.6,.316,.309,36,10.6,40.4,99.598802099,94.074600062,27.7,47.2
31,18,7,Splitter,84.2,0,1443,0,25.2,9.6,.316,.309,36,10.6,40.4,99.598802099,94.074600062,27.7,47.2
14,12,15,4-Seam Fastball,96.9,1,2309,0,8.9,8,.352,.326,39.1,2.3,22.9,95.20812881,91.632175777,9,41
14,10,16,4-Seam Fastball,96.8,0,2322,0,8.9,8,.352,.326,39.1,2.3,22.9,95.20812881,91.632175777,9,41
28,11,8,Splitter,85.8,0,1829,0,8.9,8,.352,.326,39.1,2.3,22.9,95.20812881,91.632175777,9,41
13,11,17,4-Seam Fastball,96.2,0,2352,0,8.9,8,.352,.326,39.1,2.3,22.9,95.20812881,91.632175777,9,41
34,14,3,Splitter,86.5,0,1747,0,8.9,8,.352,.326,39.1,2.3,22.9,95.20812881,91.632175777,9,41
14,8,17,4-Seam Fastball,94.4,0,2219,0,8.9,8,.352,.326,39.1,2.3,22.9,95.20812881,91.632175777,9,41
45,3,-3,Slider,80.3,0,2242,0,8.9,8,.352,.326,39.1,2.3,22.9,95.20812881,91.632175777,9,41
20,18,10,Sinker,95.2,1,2346,0,14.1,13.5,.361,.415,34.5,15.1,54.6,106.073759492,97.884805678,22.3,41.9
23,12,7,Sinker,94.8,0,2137,0,14.1,13.5,.361,.415,34.5,15.1,54.6,106.073759492,97.884805678,22.3,41.9
12,6,18,4-Seam Fastball,95.3,0,2336,0,14.1,13.5,.361,.415,34.5,15.1,54.6,106.073759492,97.884805678,22.3,41.9
59,9,-15,Curveball,79.3,1,2831,0,,,,,,,,,,,
45,13,-4,Sweeper,82.2,0,2809,0,,,,,,,,,,,
20,14,11,Sinker,93.9,0,2294,0,,,,,,,,,,,
21,17,9,Sinker,95.2,0,2320,0,,,,,,,,,,,
17,4,13,4-Seam Fastball,95.2,0,2190,0,,,,,,,,,,,
27,10,13,Changeup,82.9,0,2036,0,15.8,5.4,.332,.375,35.9,9.9,49.5,102.456496471,95.829503934,18.8,51.5
46,18,-8,Sweeper,84.1,0,2831,0,15.8,5.4,.332,.375,35.9,9.9,49.5,102.456496471,95.829503934,18.8,51.5
27,16,3,Sinker,94.8,0,2038,0,15.8,5.4,.332,.375,35.9,9.9,49.5,102.456496471,95.829503934,18.8,51.5
43,15,-4,Sweeper,83.4,0,2700,0,15.8,5.4,.332,.375,35.9,9.9,49.5,102.456496471,95.829503934,18.8,51.5
21,11,10,Sinker,94.5,0,2394,0,15.8,5.4,.332,.375,35.9,9.9,49.5,102.456496471,95.829503934,18.8,51.5
22,12,9,Sinker,94.6,0,2348,0,15.8,5.4,.332,.375,35.9,9.9,49.5,102.456496471,95.829503934,18.8,51.5
20,13,11,Sinker,93.9,0,2199,0,15.8,5.4,.332,.375,35.9,9.9,49.5,102.456496471,95.829503934,18.8,51.5
29,3,8,Cutter,86.1,0,2510,0,15.8,5.4,.332,.375,35.9,9.9,49.5,102.456496471,95.829503934,18.8,51.5
13,4,16,4-Seam Fastball,96.4,1,2239,0,,,,,,,,,,,
35,1,0,Slider,88.8,0,2684,0,,,,,,,,,,,
11,6,19,4-Seam Fastball,96.7,0,2386,0,,,,,,,,,,,
11,10,18,4-Seam Fastball,97.0,0,2269,0,,,,,,,,,,,
35,4,0,Slider,88.4,0,2641,0,,,,,,,,,,,
11,5,18,4-Seam Fastball,96.4,0,2270,0,,,,,,,,,,,
10,8,19,4-Seam Fastball,97.2,0,2334,0,,,,,,,,,,,
29,5,6,Slider,88.1,0,2674,0,,,,,,,,,,,
17,13,12,Sinker,96.2,0,2047,0,,,,,,,,,,,
17,13,12,Sinker,96.4,1,2089,0,,,,,,,,,,,
39,17,-5,Sinker,88.9,1,1992,0,,,,,,,,,,,
49,17,-3,Sweeper,77.1,0,2488,0,,,,,,,,,,,
47,16,-2,Sweeper,78.0,0,2459,0,,,,,,,,,,,
48,13,-4,Sweeper,78.5,0,2451,0,,,,,,,,,,,
47,13,-3,Sweeper,78.5,0,2433,0,,,,,,,,,,,
49,15,-3,Sweeper,77.3,1,2366,0,,,,,,,,,,,
40,16,1,Changeup,81.5,0,1786,0,,,,,,,,,,,
48,15,-8,Changeup,82.0,0,1740,0,,,,,,,,,,,
49,14,-5,Sweeper,78.7,0,2491,0,,,,,,,,,,,
37,15,-2,Sinker,88.6,1,1958,0,,,,,,,,,,,
44,15,-3,Changeup,81.2,0,1691,0,,,,,,,,,,,
50,16,-5,Sweeper,78.1,0,2449,0,,,,,,,,,,,
46,14,-6,Changeup,81.7,0,1711,0,,,,,,,,,,,
38,15,-3,Sinker,88.4,0,1948,0,,,,,,,,,,,
50,17,-5,Sweeper,78.1,1,2418,0,23.3,10.9,.339,.313,45.4,6.3,32.2,97.202138506,92.638215723,23.6,45.8
37,18,-2,Sinker,88.7,0,1962,0,23.3,10.9,.339,.313,45.4,6.3,32.2,97.202138506,92.638215723,23.6,45.8
47,18,-2,Sweeper,78.1,0,2466,0,23.3,10.9,.339,.313,45.4,6.3,32.2,97.202138506,92.638215723,23.6,45.8
51,17,-5,Sweeper,77.5,0,2448,0,23.3,10.9,.339,.313,45.4,6.3,32.2,97.202138506,92.638215723,23.6,45.8
55,16,-11,Sweeper,78.7,0,2374,0,23.3,10.9,.339,.313,45.4,6.3,32.2,97.202138506,92.638215723,23.6,45.8
39,17,-4,Sinker,87.9,0,1899,0,23.3,10.9,.339,.313,45.4,6.3,32.2,97.202138506,92.638215723,23.6,45.8
48,18,-3,Sweeper,78.4,0,2449,0,23.3,10.9,.339,.313,45.4,6.3,32.2,97.202138506,92.638215723,23.6,45.8
37,18,-2,Sinker,88.1,1,2022,0,,,,,,,,,,,
40,19,-5,Sinker,87.2,0,2013,0,,,,,,,,,,,
45,16,-2,Changeup,80.3,0,1796,0,,,,,,,,,,,
43,16,0,Changeup,79.7,0,1780,0,,,,,,,,,,,
38,16,-3,Sinker,88.2,0,1963,0,,,,,,,,,,,
39,20,-3,Sinker,87.4,1,1958,0,24.4,12.2,.342,.361,40.6,14.1,42.7,100.392658854,94.535125938,26.6,45.2
29,4,5,4-Seam Fastball,90.2,1,2477,0,24.2,10,.340,.357,36.4,13.1,47.7,102.690884486,95.776069531,27.8,48.2
42,9,-8,Sinker,89.2,0,2448,0,24.2,10,.340,.357,36.4,13.1,47.7,102.690884486,95.776069531,27.8,48.2
43,10,-8,Sinker,87.6,0,2460,0,24.2,10,.340,.357,36.4,13.1,47.7,102.690884486,95.776069531,27.8,48.2
41,11,-6,Sinker,88.4,0,2418,0,24.2,10,.340,.357,36.4,13.1,47.7,102.690884486,95.776069531,27.8,48.2
47,11,-9,Changeup,84.4,0,1510,0,24.2,10,.340,.357,36.4,13.1,47.7,102.690884486,95.776069531,27.8,48.2
41,10,-7,Sinker,88.8,0,2453,0,24.2,10,.340,.357,36.4,13.1,47.7,102.690884486,95.776069531,27.8,48.2
43,14,-5,Changeup,84.6,1,1514,0,28.1,8.2,.336,.314,33.6,10,46,102.352545619,95.781123381,32.5,46.8
